,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
1903,16059099,17.7333,83.3167,2,6,,,2022-03-14,Vishakhapatnam
1032,86930747,35.75,139.6167,2,6,,,2022-03-14,Nerima
3740,54966672,14.5667,121.1167,2,6,,,2022-03-14,Cainta
1106,70985287,32.2109,119.4551,2,6,,,2022-03-14,Zhenjiang
3604,66957914,34.05,-6.8167,2,6,,,2022-03-14,Sale
187,77159586,-19.9678,-44.1978,2,6,,,2022-03-14,Betim
2653,2762049756,51.9953496,7.1507819,0,2,0.5236349924585219,22.39089324570965,2022-03-14,Nordrhein-Westfalen
1868,6155835610,52.8424484,9.0644404,0,3,0.4207205882352942,8.485102871464328,2022-03-14,Niedersachsen
1790,6327899788,53.1449089,11.7907825,0,3,0.5051151960784314,4.723981989304059,2022-03-14,Brandenburg
3859,56154389,30.7083,111.2803,2,6,,,2022-03-14,Xiaoxita
3061,20296456,37.964,126.5644,2,6,,,2022-03-14,Kaesong
2861,32758795,-0.9556,100.3606,2,6,,,2022-03-14,Padang
1415,44610526,43.0235,-83.6922,2,6,,,2022-03-14,Flint
656,10929568,33.6095,-117.655,2,6,,,2022-03-14,Mission Viejo
675,344540230,51.4768704,6.4405034,0,3,0.6450392156862744,6.791723556657217,2022-03-14,Nordrhein-Westfalen
3738,7672169775,53.1756658,12.2607492,0,1,0.4090612745098039,11.227107232949251,2022-03-14,Brandenburg
1187,4033780244,51.5648995,8.7897839,0,2,0.3632475490196078,6.83384960236884,2022-03-14,Nordrhein-Westfalen
541,58471747,39.45,75.9833,2,6,,,2022-03-14,Kashgar
288,4534027,48.7086,44.5147,2,6,,,2022-03-14,Volgograd
1051,32985152,35.4906,112.8483,2,6,,,2022-03-14,Jincheng
3425,7272876580,53.3662335,7.3334811,0,3,0.19910049019607842,8.33200623885177,2022-03-14,Niedersachsen
226,51194482,40.6828,46.3606,2,6,,,2022-03-14,Ganca
3732,1881405227,51.9696358,11.4509457,0,3,0.2370220588235294,12.951007351025455,2022-03-14,Sachsen-Anhalt
2949,2162693068,51.5125443,7.9364354,0,2,0.2930588235294117,17.445873110925284,2022-03-14,Bremen
2341,1882033572,53.8842455,13.4353129,0,1,0.2678259803921569,7.518468209539127,2022-03-14,Mecklenburg-Vorpommern
3438,37598615,14.3833,120.8833,2,6,,,2022-03-14,General Trias
3474,31066600,32.6167,44.0333,2,6,,,2022-03-14,Karbala'
1603,84160646,36.6116,114.4894,2,6,,,2022-03-14,Handan
1161,292545137,48.9978516,10.7595448,0,3,0.3233107088989442,9.185198171333408,2022-03-14,Bayern
1811,80318698,45.7597,21.23,2,6,,,2022-03-14,Timisoara
891,2285569924,54.6333007,9.043712,0,2,0.3928946078431372,4.769961592578129,2022-03-14,Schleswig-Holstein
1336,5325910413,53.018488,9.1508174,0,3,0.4791470588235293,14.374904679654543,2022-03-14,Niedersachsen
1454,6290320642,52.4741061,7.6193152,0,2,0.3260612745098039,7.851669259241166,2022-03-14,Niedersachsen
3369,2127653840,54.3385038,11.0043293,0,3,0.2426691176470588,17.52877747561655,2022-03-14,Schleswig-Holstein
807,2342986299,51.5871307,8.6527129,0,2,0.29594607843137255,11.268741904436459,2022-03-14,Nordrhein-Westfalen
640,11091051,53.1167,18,2,6,,,2022-03-14,Bydgoszcz
566,63343182,39.6844,106.8158,2,6,,,2022-03-14,Wuhai
971,3895683506,53.2746428,14.0528157,0,2,0.6013921568627452,7.9606711772601875,2022-03-14,Brandenburg
138,81554997,28.2861,117.2083,2,6,,,2022-03-14,Guixi
425,70973437,30.3322,-81.6749,2,6,,,2022-03-14,Jacksonville
2820,54501473,4.05,9.7,2,6,,,2022-03-14,Douala
2452,7579148989,54.1828363,8.9660038,0,1,0.23096782302664656,11.292870641815716,2022-03-14,Schleswig-Holstein
77,2064683541,53.6806833,8.6411847,0,3,0.34932107843137256,8.45200729407063,2022-03-14,Niedersachsen
3042,82497779,33.535,105.349,2,6,,,2022-03-14,Longba
415,58717246,35.1046,-89.9773,2,6,,,2022-03-14,Memphis
2582,54138733,30.1978,71.4711,2,6,,,2022-03-14,Multan
2356,3766368784,51.6348,8.8708539,0,3,0.28174509803921566,12.083922689281481,2022-03-14,Nordrhein-Westfalen
3178,98474125,30.2018,115.0326,2,6,,,2022-03-14,Huangshi
2964,7884016463,54.6387595,8.8922291,0,2,0.38226225490196075,7.392851960789889,2022-03-14,Schleswig-Holstein
3256,5934407880,53.7293754,13.345685,0,2,0.24231372549019609,7.009943885295173,2022-03-14,Mecklenburg-Vorpommern
783,28155798,32.0691,108.0351,2,6,,,2022-03-14,Taiping
2505,472085905,52.5643337,9.0490987,0,3,0.44685294117647056,14.330892425615914,2022-03-14,Niedersachsen
2827,2662966846,53.2769913,14.2670518,0,2,0.3457622549019607,6.0330829837469,2022-03-14,Brandenburg
3448,53825836,13.9667,44.1667,2,6,,,2022-03-14,Ibb
3884,2734350870,52.0155037,8.6469429,0,3,0.4926985294117647,8.135489198715293,2022-03-14,Nordrhein-Westfalen
2652,1396913896,52.6709502,8.934092,0,2,0.3648602941176471,13.879384019413177,2022-03-14,Niedersachsen
2364,17796192,52.6344,-1.1319,2,6,,,2022-03-14,Leicester
3600,54883758,22.5833,113.0833,2,6,,,2022-03-14,Jiangmen
2841,78449180,-36.85,174.7833,2,6,,,2022-03-14,Auckland
1847,15328641,30.3892,47.7081,2,6,,,2022-03-14,Az Zubayr
978,4217303542,53.8328526,12.3080601,0,1,0.26326546003016593,8.549383000380645,2022-03-14,Mecklenburg-Vorpommern
3790,63442200,20.5222,-100.8122,2,6,,,2022-03-14,Celaya
2165,4994775208,53.9378198,10.5507883,0,2,0.421014705882353,9.398014648818604,2022-03-14,Schleswig-Holstein
786,9566830037,53.3979731,8.6527515,0,1,0.44503431372549024,7.837973585596467,2022-03-14,Niedersachsen
3932,55694482,41.65,-0.8833,2,6,,,2022-03-14,Zaragoza
1055,87671363,41.0993,-80.6463,2,6,,,2022-03-14,Youngstown
173,25754733,34.2999,108.4816,2,6,,,2022-03-14,Xiangyang
1587,8090970,44.5735,129.3825,2,6,,,2022-03-14,Hailin
2,702473239,53.6758972,8.5915193,0,3,0.4140980392156863,11.702282298797689,2022-03-14,Niedersachsen
164,14208309,14.55,121,2,6,,,2022-03-14,Pasay City
2262,656198173,54.5086828,11.0588251,0,2,0.239078431372549,9.840317235869152,2022-03-14,Schleswig-Holstein
3222,29209885,31.7764,35.2269,2,6,,,2022-03-14,Al Quds
1478,95593789,40.7498,-73.7976,2,6,,,2022-03-14,Queens
1150,41670255,41.2643,123.1772,2,6,,,2022-03-14,Liaoyang
1462,83713472,34.9069,48.4414,2,6,,,2022-03-14,Bahar
3746,41894943,35.0846,-78.9776,2,6,,,2022-03-14,Fayetteville
944,8060091843,53.1379808,9.7331171,0,1,0.2823406862745098,9.07510157471357,2022-03-14,Niedersachsen
1248,62916356,22.3762,112.6877,2,6,,,2022-03-14,Changsha
2765,84026711,32.4831,119.9,2,6,,,2022-03-14,Taizhou
451,410838027,52.5909296,12.7987848,0,2,0.2115122549019608,7.876125705577442,2022-03-14,Brandenburg
3893,2684177017,53.3836675,13.9644173,0,3,0.5467916666666667,18.409028007580634,2022-03-14,Brandenburg
3591,656215415,54.4833074,11.2216873,0,3,0.28044607843137254,8.675540513257207,2022-03-14,Schleswig-Holstein
3387,2051079360,51.6492239,12.2126865,0,3,0.20951960784313722,15.438749190649817,2022-03-14,Sachsen-Anhalt
1628,90480064,35.7074,139.6638,2,6,,,2022-03-14,Nakano
3279,46257938,36.1324,-5.3781,2,6,,,2022-03-14,Gibraltar
3304,47034047,32.0058,120.2547,2,6,,,2022-03-14,Jingcheng
3272,69841385,38.1111,13.3517,2,6,,,2022-03-14,Palermo
1715,7152304117,52.7053594,9.9706146,0,3,0.4086225490196078,6.052446522945473,2022-03-14,Niedersachsen
1900,656198169,54.5146094,11.0557126,0,2,0.29569884364002014,7.355107661719818,2022-03-14,Schleswig-Holstein
2215,29754017,-3.7275,-38.5275,2,6,,,2022-03-14,Fortaleza
481,23172539,27.4861,-99.5069,2,6,,,2022-03-14,Nuevo Laredo
2265,4198314684,51.2544397,9.6599291,0,3,0.4315416666666666,13.015598797242825,2022-03-14,Hessen
71,4046516208,52.5364353,14.3328279,0,3,0.20832352941176466,7.466303077574942,2022-03-14,Brandenburg
731,2633790531,53.6835151,8.6367153,0,2,0.42522794117647056,11.57302034382656,2022-03-14,Niedersachsen
2173,4714563248,53.5033631,9.4714842,0,2,0.44099019607843143,15.898198976388173,2022-03-14,Niedersachsen
1865,58785581,31.3867,120.9766,2,6,,,2022-03-14,Yushan
1752,5841868996,53.1750015,12.2683492,0,1,0.33958823529411764,11.542283668456106,2022-03-14,Brandenburg
3193,27089573,27.2,120.2,2,6,,,2022-03-14,Fuding
1214,7620868419,52.8819788,12.5985506,0,1,0.730796568627451,7.932796538440051,2022-03-14,Brandenburg
1789,63630292,30.1003,114.9699,2,6,,,2022-03-14,Daye
2274,5801444334,51.6549209,8.917048,0,1,0.3628088235294117,10.105729874136353,2022-03-14,Nordrhein-Westfalen
769,31314695,32.7333,74.85,2,6,,,2022-03-14,Jammu
981,99577689,39.3257,115.8678,2,6,,,2022-03-14,Gaobeidian
3799,272130676,53.9257406,8.9459807,0,2,0.3268702865761689,13.496378013401728,2022-03-14,Schleswig-Holstein
3694,4033780248,51.6344584,8.9225138,0,2,0.32083823529411765,11.89468164699803,2022-03-14,Nordrhein-Westfalen
238,6155835605,52.8391619,9.0473476,0,3,0.32063851181498243,9.91661228982696,2022-03-14,Niedersachsen
400,78856316,19.6097,-99.06,2,6,,,2022-03-14,Ecatepec
88,344539715,51.4758923,6.4543705,0,1,0.7860931372549019,8.325936641584585,2022-03-14,Nordrhein-Westfalen
3539,5908184067,52.922249,13.282698,0,3,0.4407867647058823,8.196946139173741,2022-03-14,Brandenburg
2899,72800913,31.6783,117.7353,2,6,,,2022-03-14,Chaohucun
2172,10532153,23.3629,103.1545,2,6,,,2022-03-14,Xicheng
3886,22305043,36.351,127.385,2,6,,,2022-03-14,Daejeon
2523,7644796931,52.9547134,12.1692969,0,3,0.4141446078431372,6.94643762071135,2022-03-14,Brandenburg
1997,5172745265,51.7268416,8.8563467,0,3,0.32244846656611365,14.915007835161695,2022-03-14,Nordrhein-Westfalen
83,95243772,41.7302,125.9471,2,6,,,2022-03-14,Kuaidamao
1477,5695857191,51.6501252,8.9003192,0,3,0.2573333333333333,14.871864567548304,2022-03-14,Nordrhein-Westfalen
539,27125099,46.8081,130.3653,2,6,,,2022-03-14,Jiamusi
3514,12854811,27.3386,-82.5431,2,6,,,2022-03-14,Sarasota
513,9317610,37.5486,45.0675,2,6,,,2022-03-14,Orumiyeh
1608,24960732,4.5781,-74.2144,2,6,,,2022-03-14,Soacha
2498,9733738,13.4531,-16.5775,2,6,,,2022-03-14,Banjul
294,8470174241,50.5992977,7.7561244,0,2,0.3268014705882353,9.367295763659353,2022-03-14,Rheinland-Pfalz
1251,5314553698,51.6701358,8.8550111,0,3,0.28038235294117647,11.090279851878542,2022-03-14,Nordrhein-Westfalen
375,4893632937,54.3875648,9.461029,0,2,0.23370537958773252,13.193588118618774,2022-03-14,Schleswig-Holstein
1829,8250378569,52.5588273,7.6185959,0,2,0.4618308823529412,12.883891792478126,2022-03-14,Niedersachsen
1407,1902543370,51.9880251,10.8571787,0,2,0.25619607843137254,9.988134120602906,2022-03-14,Sachsen-Anhalt
1195,5451646805,52.1391636,9.5436135,0,2,0.24212990196078435,10.861824208466118,2022-03-14,Niedersachsen
2833,84303616,-23.6858,-46.6228,2,6,,,2022-03-14,Diadema
1123,37345262,55.7908,49.1144,2,6,,,2022-03-14,Kazan
3356,30963540,25.7232,119.3735,2,6,,,2022-03-14,Fuqing
1566,79807381,-26.8167,-65.2167,2,6,,,2022-03-14,San Miguel de Tucuman
1263,80593617,24.7504,90.38,2,6,,,2022-03-14,Mymensingh
1293,4046516215,52.5414911,14.3390661,0,3,0.22900245098039215,11.145785301912717,2022-03-14,Brandenburg
2005,414710971,51.5855189,8.6955476,0,3,0.4,5.784096257948625,2022-03-14,Nordrhein-Westfalen
1834,20782334,33.2605,115.3618,2,6,,,2022-03-14,Jieshou
3928,98480572,-1.3658,-48.3719,2,6,,,2022-03-14,Ananindeua
3655,25326780,20.6667,-101.35,2,6,,,2022-03-14,Irapuato
2179,280498834,52.5761183,10.9167636,0,3,0.5477328431372549,6.8970134288249625,2022-03-14,Niedersachsen
3035,5512579725,53.1346052,9.7133879,0,3,0.42387499999999995,10.476946084667082,2022-03-14,Niedersachsen
752,3979407010,51.6345137,8.9083037,0,3,0.42262009803921574,10.449191352791146,2022-03-14,Nordrhein-Westfalen
2302,66680896,48.4833,135.0667,2,6,,,2022-03-14,Khabarovsk
3734,33391264,12.9889,7.6008,2,6,,,2022-03-14,Katsina
657,656215407,54.4871706,11.2279072,0,2,0.6264852941176471,8.93635176449201,2022-03-14,Schleswig-Holstein
1631,29149529,14.4667,78.8167,2,6,,,2022-03-14,Cuddapah
3249,656215404,54.4823828,11.2257818,0,2,0.3981862745098039,10.515988358396834,2022-03-14,Schleswig-Holstein
214,45299855,32.6998,-97.125,2,6,,,2022-03-14,Arlington
3895,765548198,54.126661,11.9767865,0,2,0.32653186274509804,9.646098082277554,2022-03-14,Mecklenburg-Vorpommern
1265,2670473065,53.3617785,14.0960234,0,3,0.43849421820010054,5.946217041682948,2022-03-14,Brandenburg
3137,71277923,31.4174,119.4786,2,6,,,2022-03-14,Licheng
3355,80359839,-20.1289,-40.3078,2,6,,,2022-03-14,Serra
2188,3602182042,54.0069768,9.0763681,0,1,0.39627696078431374,8.323839870800535,2022-03-14,Schleswig-Holstein
3691,4922732197,52.67585,13.666386,0,3,0.2513504901960784,9.876060395771395,2022-03-14,Brandenburg
3854,434915237,51.5115646,9.7440773,0,1,0.3533676470588235,14.445702008915905,2022-03-14,Niedersachsen
1944,78783117,38.9,121.6,2,6,,,2022-03-14,Dalian
2695,2372825,9.9667,76.2833,2,6,,,2022-03-14,Kochi
3766,1923888494,52.7896964,13.4604838,0,3,0.3096764705882353,6.2638876261061,2022-03-14,Brandenburg
3559,76105238,41,28.8,2,6,,,2022-03-14,Kucukcekmece
2038,70738408,41.823,-71.4187,2,6,,,2022-03-14,Providence
2314,1054579806,52.7733229,8.644752,0,3,0.272514705882353,16.9838557803809,2022-03-14,Niedersachsen
2143,7686152594,53.7776256,8.9783723,0,2,0.5949975490196079,7.492817195998433,2022-03-14,Niedersachsen
3726,15516152,36.8494,115.7061,2,6,,,2022-03-14,Qingnian
863,24841680,-19.056,-169.921,2,6,,,2022-03-14,Alofi
3190,88348865,4.3732,18.5628,2,6,,,2022-03-14,Bangui
3999,1684609594,54.2288886,8.91949,0,3,0.3686519607843137,15.965063853222727,2022-03-14,Schleswig-Holstein
2665,95552341,3.8772,-77.0267,2,6,,,2022-03-14,Buenaventura
2795,5469975716,51.4896463,6.3990477,0,1,0.5846078431372549,17.978396349540173,2022-03-14,Nordrhein-Westfalen
3954,38456476,34.0433,-5.0033,2,6,,,2022-03-14,Fes
429,16972292,18.6704,78.1,2,6,,,2022-03-14,Nizamabad
1190,3624442166,54.1290723,9.5044941,0,2,0.3576691176470589,13.459800677840557,2022-03-14,Schleswig-Holstein
155,5934409392,53.7177966,13.3217704,0,2,0.23595098039215684,7.177388836871207,2022-03-14,Mecklenburg-Vorpommern
1531,7885544615,54.5443149,8.6830881,0,3,0.5540637254901961,17.07104383278318,2022-03-14,Schleswig-Holstein
517,2296397166,51.9305201,8.025104,0,3,0.448,11.21844362577295,2022-03-14,Nordrhein-Westfalen
3159,89979226,19.2866,-81.3744,2,6,,,2022-03-14,George Town
374,2684177018,53.3855918,13.9626915,0,3,0.5810049019607844,14.926718593489666,2022-03-14,Brandenburg
2201,1230927877,52.9642394,9.9066831,0,3,0.28761764705882353,14.089501643903725,2022-03-14,Niedersachsen
1839,8528715984,53.3986165,9.3890474,0,2,0.427938725490196,13.723743018246845,2022-03-14,Niedersachsen
839,4315830894,53.9790724,8.9302193,0,3,0.3468455882352941,16.333742817676885,2022-03-14,Schleswig-Holstein
1809,7272905290,53.368868,7.2858593,0,2,0.36878431372549014,7.854721787308757,2022-03-14,Niedersachsen
3904,75121096,42.1421,24.7415,2,6,,,2022-03-14,Plovdiv
3134,8528715965,53.3863013,9.3905404,0,2,0.28023127199597786,8.088833999029191,2022-03-14,Niedersachsen
3956,18549861,29.0989,-110.9542,2,6,,,2022-03-14,Hermosillo
320,3927021179,51.549453,8.7121216,0,2,0.4265343137254901,10.351846939205819,2022-03-14,Nordrhein-Westfalen
1310,3579945425,51.6876182,8.8347514,0,3,0.36425245098039216,8.326026412230389,2022-03-14,Nordrhein-Westfalen
2397,6448498416,52.7155897,7.5369514,0,3,0.26887254901960783,10.019923547350661,2022-03-14,Niedersachsen
2178,1018903465,52.5957935,7.5445645,0,2,0.4649656862745098,6.802894298508473,2022-03-14,Niedersachsen
836,7581345766,54.2471156,8.964266,0,1,0.3662475490196079,4.857754656930347,2022-03-14,Schleswig-Holstein
2372,7581511057,54.2703671,8.9696726,0,3,0.5191372549019607,16.631061334796033,2022-03-14,Schleswig-Holstein
2198,3602260672,53.9257235,9.1075769,0,1,0.2301151960784314,21.168471679091823,2022-03-14,Schleswig-Holstein
1132,78113285,25.3608,49.5997,2,6,,,2022-03-14,Al Hufuf
3122,1678247221,51.9728794,11.4526136,0,3,0.2099264705882353,9.544085496577532,2022-03-14,Sachsen-Anhalt
2253,56986685,53.4794,-2.2453,2,6,,,2022-03-14,Manchester
2007,2422540817,54.4775421,11.1149491,0,2,0.2846691176470588,11.897937875920276,2022-03-14,Schleswig-Holstein
1057,15500840,-22.2625,166.4443,2,6,,,2022-03-14,Noumea
2485,7746958898,53.0772788,7.2120425,0,2,0.4042598039215687,8.171832950599237,2022-03-14,Niedersachsen
3456,98188124,26.5196,50.0115,2,6,,,2022-03-14,Al Qatif
741,21309033,35.6924,139.8757,2,6,,,2022-03-14,Edogawa
2579,62751574,21.8556,111.9627,2,6,,,2022-03-14,Yangjiang
925,1618652025,53.9206176,8.9556824,0,3,0.4342131724484666,6.046010362832729,2022-03-14,Schleswig-Holstein
1038,7579093987,54.1893671,8.9375149,0,3,0.5964264705882352,5.556333341823152,2022-03-14,Schleswig-Holstein
2474,7681809824,52.5408872,8.9687473,0,1,0.37657352941176475,12.83053439336546,2022-03-14,Niedersachsen
2524,89025966,13.17,32.66,2,6,,,2022-03-14,Kusti
141,3605794371,54.0478659,9.4243296,0,2,0.46944117647058825,11.39811728099367,2022-03-14,Schleswig-Holstein
2931,467443850,51.8778696,13.5531444,0,3,0.33151225490196085,13.371473768230842,2022-03-14,Brandenburg
1147,1918615260,51.717773,11.4602412,0,3,0.6357843137254902,6.182360302027612,2022-03-14,Sachsen-Anhalt
148,56599573,33.5722,-112.0891,2,6,,,2022-03-14,Phoenix
2948,1282040614,52.1793337,10.259166,0,3,0.4206838235294118,14.480132932752253,2022-03-14,Niedersachsen
2825,23975155,-23.9633,-46.3922,2,6,,,2022-03-14,Sao Vicente
3156,24875997,43.6007,-116.2312,2,6,,,2022-03-14,Boise
2009,6133606258,54.1480104,10.9041318,0,1,0.3988725490196079,6.705374789164939,2022-03-14,Schleswig-Holstein
2406,4407726798,53.942647,9.0584153,0,2,0.566531862745098,4.743014637481122,2022-03-14,Schleswig-Holstein
2811,9760183,-20.3189,-40.3378,2,6,,,2022-03-14,Vitoria
571,1247750998,51.2573336,10.2854288,0,3,0.4036887254901961,8.573233191900886,2022-03-14,ThÃ¼ringen
2207,58398980,24.3667,88.6,2,6,,,2022-03-14,Rajshahi
112,3978215,-8.8383,13.2344,2,6,,,2022-03-14,Luanda
720,3602182044,54.0095365,9.0806478,0,1,0.353375,6.037222995235065,2022-03-14,Schleswig-Holstein
1710,56327345,31.25,32.2833,2,6,,,2022-03-14,Port Said
3719,692800104,52.1741417,11.5503578,0,3,0.5433872549019608,12.988051242572718,2022-03-14,Sachsen-Anhalt
271,1246198172,51.3623123,7.0198534,0,2,0.2619191176470588,9.681419443431675,2022-03-14,Nordrhein-Westfalen
1659,4332021797,50.5042526,6.3669143,0,3,0.41075980392156863,10.695561898257251,2022-03-14,Nordrhein-Westfalen
40,2192247671,54.0157079,8.9100032,0,2,0.7309460784313725,17.135473251279258,2022-03-14,Schleswig-Holstein
1141,4316826216,52.1311571,9.5011994,0,1,0.4366029411764705,8.809722199071425,2022-03-14,Niedersachsen
395,35157500,41.0886,-85.1437,2,6,,,2022-03-14,Fort Wayne
988,11626071,8.7289,77.7081,2,6,,,2022-03-14,Tinnevelly
2648,21430110,40.5961,-75.4756,2,6,,,2022-03-14,Allentown
668,9566830044,53.4012781,8.6496508,0,2,0.37884803921568627,12.641588654902575,2022-03-14,Niedersachsen
325,467443832,51.8702924,13.5438311,0,3,0.26694362745098044,8.508663362963143,2022-03-14,Brandenburg
1830,3620699033,54.7318422,9.1305153,0,2,0.3441225490196078,8.583607573041382,2022-03-14,Schleswig-Holstein
2999,4657918,26.225,50.5775,2,6,,,2022-03-14,Manama
1995,76922027,-6.763,-79.8366,2,6,,,2022-03-14,Chiclayo
1987,75472816,44.4072,8.934,2,6,,,2022-03-14,Genoa
1281,51317672,39.737,98.5049,2,6,,,2022-03-14,Xibeijie
3104,92320281,9.538,-13.6773,2,6,,,2022-03-14,Conakry
361,88859119,36.7,137.22,2,6,,,2022-03-14,Toyama
1870,8543953,37.6374,-121.0028,2,6,,,2022-03-14,Modesto
2358,7884016468,54.6501417,8.8847217,0,2,0.35810960281548515,19.7668041588674,2022-03-14,Schleswig-Holstein
486,1684609598,54.2361566,8.9084983,0,2,0.6571519607843137,5.730147170526605,2022-03-14,Schleswig-Holstein
979,2136528905,52.4394594,7.5477431,0,2,0.3720833333333333,6.99851567105131,2022-03-14,Niedersachsen
1724,870512,24.8069,-107.3939,2,6,,,2022-03-14,Culiacan
970,76952101,-16.7322,-43.8636,2,6,,,2022-03-14,Montes Claros
3674,93342207,41.33,19.82,2,6,,,2022-03-14,Tirana
1806,95124676,38.4178,112.7233,2,6,,,2022-03-14,Xinzhou
873,83955650,-23.4864,-46.3486,2,6,,,2022-03-14,Itaquaquecetuba
3303,6290348417,52.4362843,7.545111,0,2,0.3470098039215686,8.326287857927557,2022-03-14,Niedersachsen
673,35239773,10.0678,-69.3467,2,6,,,2022-03-14,Barquisimeto
3537,6937408708,53.3431339,13.7529162,0,1,0.286406862745098,18.867544591925725,2022-03-14,Brandenburg
2802,2041789068,51.0386214,10.6424532,0,3,0.3124558823529412,13.536228518234168,2022-03-14,ThÃ¼ringen
3143,3573073210,51.4769133,6.3589226,0,2,0.367796568627451,10.21302858227022,2022-03-14,Nordrhein-Westfalen
1923,87484399,21.1606,-86.8475,2,6,,,2022-03-14,Cancun
52,4966427,19.45,-70.7,2,6,,,2022-03-14,Santiago
2109,42423301,21.9831,96.0844,2,6,,,2022-03-14,Mandalay
3653,28667092,15.8667,74.5,2,6,,,2022-03-14,Belgaum
57,27607786,29.2942,117.2036,2,6,,,2022-03-14,Jingdezhen
2534,32470675,22.335,91.8325,2,6,,,2022-03-14,Chattogram
3902,4244339715,51.2483495,9.6544292,0,3,0.35294620412267474,9.690110642544997,2022-03-14,Hessen
3560,4839115737,51.4145693,6.2903491,0,3,0.3192279411764706,16.585028157479922,2022-03-14,Nordrhein-Westfalen
3188,56431863,-24.1856,-65.2994,2,6,,,2022-03-14,San Salvador de Jujuy
1969,2661767508,53.4291041,14.0326716,0,3,0.2704362745098039,6.366567168393906,2022-03-14,Brandenburg
3296,508940124,54.5845354,8.9709487,0,2,0.3151519607843138,19.7111671512154,2022-03-14,Schleswig-Holstein
3103,626086,26.0922,-98.2778,2,6,,,2022-03-14,Reynosa
1086,11628647,28.4419,117.9633,2,6,,,2022-03-14,Shangrao
3130,7686111011,53.7857234,9.1608036,0,3,0.24065862242332833,12.934849692916918,2022-03-14,Niedersachsen
2429,2683964724,53.3424011,13.886554,0,2,0.508857843137255,5.937690247504654,2022-03-14,Brandenburg
